Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,group
419,0,1,6,6.622,0.38,patient
419,1,1,6,1.908,0.387,patient
419,1,1,4,4.665,0.334,patient
419,0,0,6,2.058,0.358,patient
419,1,1,6,3.175,0.31,patient
419,1,1,6,1.242,0.364,patient
419,1,1,6,1.24,0.368,patient
419,0,0,6,1.134,0.416,patient
419,1,1,6,4.034,0.386,patient
419,1,1,6,1.187,0.415,patient
419,0,0,6,3.115,0.41,patient
419,1,1,6,1.158,0.374,patient
419,0,1,6,2.284,0.386,patient
419,0,1,6,2.955,0.31,patient
419,0,0,6,1.178,0.802,patient
419,0,0,6,1.38,0.532,patient
419,0,0,6,1.32,0.433,patient
419,0,0,6,2.769,0.44,patient
419,1,1,6,1.666,0.416,patient
419,0,1,1,1.341,14.103,patient
419,0,0,6,2.072,4.031,patient
419,1,1,6,2.167,0.462,patient
419,0,1,6,4.592,0.38,patient
419,0,0,6,1.561,0.422,patient
419,1,1,6,1.522,0.328,patient
419,1,1,6,1.406,0.387,patient
419,0,0,6,1.047,0.661,patient
419,1,1,6,1.362,0.48,patient
419,0,0,6,2.101,0.557,patient
419,0,0,6,1.601,0.474,patient
419,1,1,6,1.329,0.415,patient
419,1,1,6,5.325,0.533,patient
419,1,1,6,1.028,0.756,patient
419,0,1,1,10.037,1.434,patient
419,0,0,6,2.469,0.609,patient
419,1,1,6,6.702,0.568,patient
419,0,0,6,1.786,0.955,patient
419,1,1,6,1.682,0.52,patient
419,1,1,6,1.249,0.44,patient
419,1,1,6,1.235,0.41,patient
419,0,0,6,1.916,0.403,patient
419,0,0,6,1.676,0.41,patient
419,1,1,6,1.445,0.35,patient
419,1,1,6,1.512,0.363,patient
419,0,0,6,1.37,0.409,patient
419,0,0,6,1.291,0.346,patient
419,0,0,6,1.138,0.381,patient
419,1,1,6,1.397,0.269,patient
419,1,1,6,1.123,0.415,patient
419,1,1,6,1.159,0.34,patient
419,0,1,6,3.044,0.364,patient
419,0,0,6,2.099,0.351,patient
419,1,1,6,1.07,0.356,patient
419,1,1,6,1.035,0.351,patient
419,0,0,6,1.219,0.426,patient
419,0,0,6,1.266,0.697,patient
419,0,0,6,1.773,0.363,patient
419,1,1,6,2.002,0.385,patient
419,1,0,1,4.473,5.296,patient
419,1,1,6,3.168,0.697,patient
419,1,1,6,1.788,0.932,patient
419,0,0,6,3.429,0.761,patient
419,1,1,6,1.663,2.017,patient
419,1,1,6,3.428,1.435,patient
419,0,0,6,1.48,0.493,patient
419,0,0,6,1.876,0.452,patient
419,1,1,6,3.053,0.48,patient
419,1,1,6,1.924,1.206,patient
419,1,1,6,16.855,1.394,patient
419,0,1,6,7.073,1.781,patient
419,0,0,6,3.259,0.814,patient
419,0,0,1,21.252,2.009,patient
419,1,1,6,1.732,1.266,patient
419,1,1,6,2.751,1.049,patient
419,1,1,6,4.064,0.498,patient
419,1,1,6,1.102,0.422,patient
419,1,1,6,0.978,0.357,patient
419,1,1,6,0.943,0.369,patient
419,1,1,6,2.29,0.404,patient
419,0,0,6,1.579,0.462,patient
419,1,0,6,11.995,0.422,patient
419,0,0,1,3.119,2.822,patient
419,0,0,6,3.996,1.072,patient
419,0,0,6,2.488,0.637,patient
419,0,0,6,1.223,0.522,patient
419,0,0,6,1.271,0.558,patient
419,0,0,6,1.178,0.487,patient
419,1,1,6,2.656,0.427,patient
419,1,1,6,1.688,0.345,patient
419,0,0,6,2.959,1.886,patient
419,0,0,6,2.611,0.358,patient
419,0,0,6,1.454,0.439,patient
419,1,1,6,2.067,0.474,patient
419,1,1,6,1.763,0.357,patient
419,0,0,6,1.196,0.398,patient
419,0,0,6,1.979,0.409,patient
419,1,1,6,1.326,0.374,patient
419,0,0,6,2.76,0.426,patient
419,1,0,6,3.273,0.403,patient
420,1,1,4,5.047,2.13,patient
420,1,1,3,2.325,2.372,patient
420,1,1,1,2.501,1.008,patient
420,0,1,3,6.783,2.143,patient
420,0,0,4,2.17,2.725,patient
420,1,0,4,3.025,2.05,patient
420,0,0,4,4.039,2.612,patient
420,1,1,3,2.298,1.647,patient
420,1,0,1,2.189,0.784,patient
420,0,0,2,1.882,0.902,patient
420,1,1,1,1.611,0.667,patient
420,1,1,4,3.529,1.716,patient
420,1,1,4,4.741,1.477,patient
420,1,1,4,1.796,1.659,patient
420,0,0,6,2.83,1.3,patient
420,1,1,2,2.602,1.646,patient
420,1,0,2,3.402,1.633,patient
420,1,1,2,2.525,1.628,patient
420,1,1,2,1.796,0.568,patient
420,1,0,2,5.307,1.751,patient
420,1,1,1,2.622,0.779,patient
420,0,0,3,2.558,1.043,patient
420,0,0,4,1.935,0.731,patient
420,0,1,1,1.916,1.335,patient
420,1,1,2,3.553,1.271,patient
420,1,1,2,1.533,0.667,patient
420,0,0,6,1.349,0.773,patient
420,1,1,2,3.423,1.951,patient
420,0,1,2,1.647,0.527,patient
420,1,0,4,1.251,1.096,patient
420,1,0,5,2.267,0.856,patient
420,1,1,2,1.857,0.989,patient
420,0,0,2,1.372,0.745,patient
420,0,0,6,2.391,0.896,patient
420,1,0,4,1.627,0.456,patient
420,0,0,6,1.577,1.055,patient
420,0,0,6,1.191,0.772,patient
420,0,0,6,2.002,0.826,patient
420,0,0,2,1.92,0.772,patient
420,1,0,2,2.826,0.767,patient
420,0,0,3,1.489,0.709,patient
420,0,0,2,2.759,0.579,patient
420,0,0,6,2.327,0.544,patient
420,0,1,2,1.628,0.808,patient
420,1,1,1,1.465,0.966,patient
420,0,1,1,2.12,0.557,patient
420,1,0,2,2.301,0.796,patient
420,0,0,4,2.111,1.154,patient
420,0,0,4,0.978,0.86,patient
420,0,0,6,2.051,0.696,patient
420,1,0,6,2.31,0.596,patient
420,0,1,1,2.467,0.416,patient
420,0,0,6,1.066,1.055,patient
420,1,0,2,1.101,0.797,patient
420,0,0,1,2.523,0.732,patient
420,1,1,1,1.452,0.51,patient
420,1,0,2,1.847,0.897,patient
420,0,1,2,4.187,1.413,patient
420,1,1,2,1.368,0.427,patient
420,1,0,1,1.184,0.48,patient
420,1,0,4,1.328,0.485,patient
420,0,0,2,1.825,0.228,patient
420,1,1,2,1.67,0.979,patient
420,1,0,1,2.552,0.48,patient
420,1,1,1,1.405,0.497,patient
420,1,1,1,1.503,0.375,patient
420,0,1,1,1.905,0.363,patient
420,0,1,1,1.624,0.275,patient
420,0,0,2,1.447,0.739,patient
420,0,0,4,1.543,0.831,patient
420,0,0,6,2.202,0.463,patient
420,0,0,6,1.155,0.41,patient
420,1,1,2,2.207,0.276,patient
420,0,0,3,2.21,0.621,patient
420,1,1,2,4.737,0.51,patient
420,1,0,2,1.74,0.807,patient
420,0,0,6,3.118,0.796,patient
420,1,0,2,2.351,0.309,patient
420,0,0,6,2.053,0.65,patient
420,0,0,6,1.104,0.492,patient
420,0,1,1,1.617,0.815,patient
420,1,1,1,2.173,0.316,patient
420,1,0,2,2.904,0.416,patient
420,0,0,6,1.651,0.749,patient
420,0,1,2,1.409,0.621,patient
420,1,1,2,0.993,0.364,patient
420,1,0,6,1.329,0.656,patient
420,0,0,6,2.333,0.415,patient
420,1,0,2,2.198,0.293,patient
420,1,0,4,1.451,0.966,patient
420,1,1,1,1.035,0.603,patient
420,0,1,1,3.322,0.45,patient
420,0,1,1,2.388,0.82,patient
420,0,0,2,1.766,0.303,patient
420,1,1,1,1.587,0.527,patient
420,1,0,2,2.91,0.274,patient
420,0,0,6,2.147,0.281,patient
420,1,0,4,4.162,0.31,patient
420,1,1,1,1.177,0.327,patient
420,1,0,2,1.64,0.304,patient
420,1,1,1,1.096,0.649,patient
420,1,1,1,1.571,0.316,patient
420,1,1,1,3.936,0.293,patient
420,0,0,6,1.015,0.644,patient
420,0,0,1,3.628,1.183,patient
420,1,0,1,1.591,0.299,patient
420,0,1,1,1.085,0.446,patient
420,0,0,6,1.64,0.984,patient
420,1,1,1,1.599,0.48,patient
420,1,1,1,1.579,0.368,patient
420,1,1,1,1.252,0.268,patient
420,0,1,1,1.608,0.293,patient
420,1,1,2,2.492,0.508,patient
420,0,0,6,3.13,0.305,patient
420,0,0,3,2.165,0.333,patient
420,1,1,1,1.173,0.34,patient
420,1,0,2,2.467,0.591,patient
420,0,0,5,1.472,0.433,patient
420,1,1,1,2.328,0.429,patient
420,0,1,1,1.964,1.399,patient
420,1,1,1,1.195,0.405,patient
420,1,1,1,1.235,0.228,patient
420,0,0,3,1.172,0.655,patient
420,0,0,5,1.523,0.446,patient
420,0,0,6,2.099,0.416,patient
420,1,0,5,2.519,0.24,patient
420,0,0,6,1.268,0.323,patient
420,0,0,6,0.941,0.298,patient
420,0,0,6,1.627,0.327,patient
420,0,0,6,0.832,0.315,patient
420,0,0,6,0.944,0.251,patient
420,1,1,2,2.813,0.257,patient
420,0,0,2,2.148,0.304,patient
420,0,0,6,0.966,0.28,patient
420,1,0,2,4.495,0.229,patient
420,0,0,6,1.127,0.321,patient
420,1,0,2,3.793,0.269,patient
420,0,0,4,3.152,0.649,patient
420,1,0,2,2.021,0.24,patient
420,1,1,1,2.21,0.492,patient
420,0,0,1,1.489,0.299,patient
420,0,0,6,1.077,0.328,patient
420,1,0,2,1.169,0.293,patient
420,1,0,2,1.733,0.24,patient
420,0,1,2,1.901,0.609,patient
420,0,0,6,1.354,0.598,patient
420,0,0,4,1.208,0.791,patient
420,1,0,2,1.265,0.246,patient
420,0,0,2,0.877,0.234,patient
420,0,0,2,0.964,0.228,patient
420,0,0,1,1.396,0.229,patient
420,1,0,2,2.842,0.439,patient
420,1,0,2,0.972,0.217,patient
420,0,0,3,0.991,0.246,patient
420,1,1,1,1.57,0.298,patient
420,1,1,1,2.301,0.386,patient
420,1,1,3,1.912,0.217,patient
420,1,1,1,3.289,0.391,patient
420,0,0,6,1.864,1.119,patient
420,0,0,6,1.077,0.234,patient
420,0,1,2,2.312,0.282,patient
420,1,1,2,1.694,0.545,patient
420,0,0,4,1.719,0.456,patient
420,0,0,6,1.388,0.346,patient
420,0,0,5,1.206,0.685,patient
420,0,0,3,1.351,0.234,patient
420,1,0,4,1.084,0.245,patient
420,0,1,2,2.109,0.205,patient
420,1,1,3,1.428,0.497,patient
420,1,0,2,1.896,0.456,patient
420,1,1,3,1.523,0.397,patient
420,0,0,4,1.653,0.42,patient
420,1,1,2,1.426,0.451,patient
420,0,1,3,1.735,0.544,patient
420,1,1,2,1.222,0.309,patient
420,0,1,1,0.872,0.193,patient
420,0,0,4,1.337,0.674,patient
420,0,0,5,1.424,0.662,patient
420,0,0,6,1.236,0.258,patient
420,0,0,6,1.948,0.229,patient
420,1,1,2,1.951,0.192,patient
420,0,0,1,2.193,0.235,patient
420,1,0,3,1.718,0.275,patient
420,1,1,3,2.288,0.99,patient
420,1,1,1,2.118,0.445,patient
420,1,1,4,1.662,0.339,patient
420,0,0,6,1.332,0.943,patient
420,1,1,2,2.214,0.409,patient
420,1,0,5,7.683,0.426,patient
420,0,0,6,1.118,0.251,patient
420,0,0,2,2.754,0.169,patient
420,0,1,3,1.207,0.439,patient
420,1,1,1,1.132,0.287,patient
420,0,0,3,1.593,0.492,patient
420,1,1,2,1.216,0.246,patient
420,0,0,6,0.878,0.715,patient
420,0,0,6,1.119,0.304,patient
420,1,0,3,2.325,0.211,patient
420,1,1,1,0.978,0.375,patient
420,1,1,3,1.527,0.327,patient
421,0,0,6,4.281,3.858,patient
421,0,0,6,2.595,1.527,patient
421,1,0,6,1.855,1.169,patient
421,0,0,6,1.69,1.079,patient
421,1,0,3,4.541,4.239,patient
421,1,1,3,7.725,5.58,patient
421,0,0,6,2.22,1.203,patient
421,0,0,6,1.379,0.679,patient
421,1,0,6,1.83,0.669,patient
421,0,0,6,1.22,0.573,patient
421,1,1,2,7.721,4.738,patient
421,1,1,2,3.83,2.675,patient
421,0,0,3,3.795,3.159,patient
421,0,0,6,1.502,0.639,patient
421,1,1,1,1.95,2.779,patient
421,1,1,3,8.076,2.424,patient
421,1,0,3,3.36,2.004,patient
421,0,0,6,1.106,0.834,patient
421,0,0,6,1.45,0.614,patient
421,1,1,6,1.635,1.799,patient
421,1,1,6,2.37,1.584,patient
421,1,1,6,3.365,1.075,patient
421,0,0,6,1.42,1.254,patient
421,1,0,3,2.875,1.699,patient
421,0,0,3,3.795,1.489,patient
421,0,1,6,1.815,0.899,patient
421,0,0,6,2.186,0.709,patient
421,1,1,6,1.52,2.104,patient
421,0,0,6,1.355,0.454,patient
421,1,0,6,1.47,0.379,patient
421,1,1,6,2.535,1.039,patient
421,0,0,3,2.176,1.324,patient
421,1,1,3,3.315,1.532,patient
421,1,1,3,3.1,0.699,patient
421,0,0,6,2.515,0.869,patient
421,1,1,6,3.696,0.569,patient
421,0,0,3,4.442,0.424,patient
421,1,1,3,8.754,0.248,patient
421,0,0,6,1.351,0.414,patient
421,1,0,6,1.095,0.449,patient
421,1,1,2,2.52,1.669,patient
421,0,0,6,1.14,0.619,patient
421,0,0,6,1.035,0.894,patient
421,1,1,6,1.32,0.62,patient
421,0,0,3,1.495,1.079,patient
421,0,1,3,3.586,0.889,patient
421,0,0,3,4.151,0.405,patient
421,0,0,6,1.106,1.13,patient
421,0,0,6,1.332,0.404,patient
421,1,1,3,5.506,0.884,patient
421,1,1,3,4.195,0.664,patient
421,1,1,3,2.56,1,patient
421,0,0,6,1.346,0.529,patient
421,0,0,3,3.545,0.394,patient
421,0,0,6,1.071,0.464,patient
421,0,0,3,2.271,0.499,patient
421,1,1,3,2.331,0.295,patient
421,0,0,6,1.201,0.544,patient
421,1,1,6,1.191,1.029,patient
421,1,0,6,1.199,0.535,patient
421,1,1,3,3.366,2.279,patient
421,0,0,6,1.371,0.399,patient
421,1,1,6,1.231,0.619,patient
421,0,0,3,2.607,2.804,patient
421,1,0,6,1.216,0.409,patient
421,0,0,6,1.226,0.509,patient
421,1,0,6,1.346,0.405,patient
421,1,0,6,1.171,0.495,patient
421,1,0,6,1.091,0.385,patient
421,1,1,6,1.712,0.994,patient
421,1,1,6,1.391,0.459,patient
421,1,1,6,1.086,0.257,patient
421,1,1,6,1.535,0.374,patient
421,1,1,3,8.491,0.455,patient
421,0,1,3,4.19,0.549,patient
421,1,1,3,1.556,0.578,patient
421,1,1,2,1.246,3.014,patient
421,1,1,2,2.375,0.889,patient
421,1,1,2,1.777,1.189,patient
421,0,1,2,1.471,0.604,patient
421,1,0,3,5.201,5.659,patient
421,1,0,3,4.057,1.714,patient
421,1,1,3,1.756,2.245,patient
421,0,0,4,1.84,4.749,patient
421,0,0,6,1.666,0.839,patient
421,1,0,6,1.486,1.114,patient
421,0,1,3,1.246,5.019,patient
421,0,1,3,3.845,0.51,patient
421,1,1,3,1.161,0.464,patient
421,1,1,3,2.585,0.69,patient
421,1,1,3,1.241,0.344,patient
421,0,1,2,5.546,0.864,patient
421,1,1,3,1.635,0.465,patient
421,0,0,6,1.191,0.479,patient
421,0,0,4,3.491,1.404,patient
421,1,1,3,1.325,0.439,patient
421,0,0,6,1.266,0.544,patient
421,1,0,4,3.036,1.516,patient
421,1,1,6,1.351,1.144,patient
421,1,1,6,1.395,0.36,patient
421,0,0,6,1.196,0.794,patient
421,0,1,3,1.205,1.359,patient
421,0,0,5,2.165,0.219,patient
421,1,1,6,1.506,0.324,patient
421,0,0,3,1.602,1.594,patient
421,1,1,6,1.495,1.709,patient
421,0,0,6,1.316,0.344,patient
421,0,0,5,1.151,1.664,patient
421,1,0,6,2.486,0.544,patient
421,1,1,6,2.016,0.675,patient
421,1,1,6,1.656,0.394,patient
421,0,0,3,1.701,1.73,patient
421,0,0,6,1.477,0.576,patient
421,0,1,6,1.276,0.51,patient
421,1,1,6,1.06,0.5,patient
421,0,0,6,2.104,0.774,patient
421,1,1,6,1.215,0.644,patient
421,0,0,6,1.101,0.415,patient
421,1,1,3,4.166,0.76,patient
421,0,0,6,1.171,0.529,patient
421,1,1,6,1.596,0.311,patient
421,1,1,3,1.797,1.625,patient
421,1,1,2,1.501,1.125,patient
421,1,1,3,1.721,0.744,patient
421,1,1,3,0.966,0.444,patient
421,1,0,3,2.091,0.689,patient
421,0,0,6,1.576,0.21,patient
421,1,1,3,1.71,1.284,patient
421,1,1,6,1.24,2.054,patient
421,1,1,5,3.744,1.529,patient
421,0,0,6,1.23,0.415,patient
421,0,0,5,1.516,0.935,patient
421,0,1,3,3.33,1.344,patient
421,1,1,3,1.536,0.684,patient
421,1,1,2,1.238,0.454,patient
421,0,1,2,1.36,0.685,patient
421,1,1,6,1.316,0.755,patient
421,1,1,6,1.51,0.745,patient
421,1,1,6,2.78,0.769,patient
421,1,1,6,1.24,0.37,patient
421,1,1,6,0.746,0.25,patient
421,0,0,6,1.431,0.365,patient
421,1,1,3,1.615,0.37,patient
421,1,0,3,1.381,1.42,patient
421,0,0,6,1.185,0.429,patient
421,1,1,6,1.262,1.704,patient
421,1,1,3,4.53,1.339,patient
421,1,0,6,1.274,0.41,patient
421,1,1,6,1.295,0.995,patient
421,0,1,3,5.295,1.26,patient
421,0,0,6,1.919,0.25,patient
421,0,0,6,1.354,0.345,patient
421,0,0,3,1.29,1.62,patient
421,0,0,6,1.61,0.82,patient
421,0,0,6,1.036,0.539,patient
421,1,1,5,1.18,1.76,patient
421,1,1,3,1.27,1.775,patient
421,0,0,3,4.24,0.365,patient
421,0,0,3,2.65,0.55,patient
421,0,0,5,4.531,2.074,patient
421,1,1,6,1.495,1.634,patient
421,1,1,6,1.598,0.71,patient
421,0,0,6,1.274,0.559,patient
421,1,0,6,0.925,0.43,patient
421,0,0,5,6.355,0.254,patient
421,0,1,3,1.949,0.279,patient
421,0,1,2,4.089,2.295,patient
421,0,0,6,1.214,0.585,patient
421,1,1,6,1.885,0.835,patient
421,0,1,2,1.49,1.619,patient
421,1,1,6,1.128,3.069,patient
421,0,0,6,1.405,1.015,patient
421,0,1,6,1.32,1.309,patient
421,0,1,5,2,1.81,patient
421,0,0,5,3.314,0.195,patient
421,0,0,3,3.115,0.66,patient
421,0,0,6,1.415,0.47,patient
421,0,0,6,3.07,0.245,patient
421,1,1,3,1.72,0.424,patient
421,1,1,3,2.22,1.069,patient
421,1,0,3,2.72,0.492,patient
421,0,0,6,1.77,1.305,patient
421,1,1,6,1.156,0.5,patient
421,0,0,6,1.235,0.45,patient
421,0,0,6,1.064,0.357,patient
421,0,0,6,0.73,0.265,patient
421,0,1,2,1.189,2.97,patient
421,0,0,6,1.38,0.525,patient
421,0,0,5,1.85,0.366,patient
421,0,1,2,8.875,2.06,patient
421,0,1,2,1.59,0.535,patient
421,0,0,5,4.521,0.214,patient
421,1,1,6,1.215,1.097,patient
421,1,0,3,1.3,2.499,patient
421,0,0,6,1.75,0.59,patient
421,1,0,6,0.927,1.556,patient
421,0,1,2,1.2,1.387,patient
421,0,1,3,1.169,0.92,patient
421,0,1,3,3.565,0.615,patient
421,0,1,3,1.195,0.73,patient
422,0,0,1,9.676,3.321,patient
422,0,0,6,2.22,0.784,patient
422,0,0,6,2.639,0.325,patient
422,1,1,6,2.096,0.36,patient
422,1,1,6,1.311,0.285,patient
422,0,0,6,1.101,0.27,patient
422,1,1,6,1.236,0.284,patient
422,1,1,6,1.096,0.29,patient
422,1,1,6,0.937,0.35,patient
422,0,1,6,0.961,0.3,patient
422,0,1,6,0.951,0.28,patient
422,1,0,6,1.071,0.28,patient
422,0,1,6,0.917,0.27,patient
422,1,0,6,0.982,0.295,patient
422,1,0,6,1.306,0.225,patient
422,0,1,6,1.166,0.259,patient
422,1,1,6,0.932,0.285,patient
422,1,1,2,2.812,0.335,patient
422,1,1,2,2.071,0.39,patient
422,1,0,2,1.186,0.35,patient
422,1,1,3,3.011,0.31,patient
422,0,1,3,1.541,0.275,patient
422,1,1,3,1.196,0.3,patient
422,0,0,3,1.957,0.3,patient
422,1,1,3,1.906,0.32,patient
422,1,1,3,1.096,0.315,patient
422,0,0,6,0.956,1.015,patient
422,0,1,6,2.801,0.375,patient
422,1,1,6,1.056,0.285,patient
422,0,1,6,1.246,0.22,patient
422,1,0,6,1.149,0.23,patient
422,1,0,6,1.732,0.22,patient
422,1,1,6,0.926,0.285,patient
422,0,0,6,1.605,0.26,patient
422,1,1,6,1.006,0.31,patient
422,0,1,6,0.886,0.28,patient
422,0,1,6,2.431,0.235,patient
422,0,0,2,1.551,0.875,patient
422,0,0,6,1.817,0.37,patient
422,0,1,6,1.576,0.295,patient
422,1,1,6,1.266,0.285,patient
422,0,0,6,1.236,0.32,patient
422,0,1,6,1.631,0.285,patient
422,0,0,6,2.976,0.325,patient
422,1,1,6,1.176,0.295,patient
422,0,1,6,1.062,0.195,patient
422,1,1,6,0.876,0.255,patient
422,0,0,6,1.026,0.295,patient
422,0,1,6,1.076,0.24,patient
422,1,1,6,1.021,0.23,patient
422,0,0,6,0.995,0.305,patient
422,1,0,6,1.831,0.185,patient
422,0,0,6,0.951,0.25,patient
422,0,0,6,1.121,0.215,patient
422,1,1,6,0.901,0.344,patient
422,1,1,6,0.91,0.315,patient
422,1,1,6,1.276,0.335,patient
422,0,0,6,1.066,0.255,patient
422,1,0,6,0.919,0.315,patient
422,1,0,6,0.951,0.275,patient
422,1,0,6,1.221,0.25,patient
422,0,1,6,1.401,0.355,patient
422,1,1,6,1.011,0.38,patient
422,0,0,6,1.406,0.381,patient
422,1,1,6,1.081,0.31,patient
422,0,1,6,0.831,0.27,patient
422,1,1,6,0.911,0.315,patient
422,0,1,6,1.761,0.355,patient
422,0,0,6,1.956,0.375,patient
422,1,0,6,1.416,0.345,patient
422,1,1,6,1.186,0.33,patient
422,0,1,6,1.151,0.376,patient
422,0,1,6,1.011,0.46,patient
422,1,1,6,1.266,0.458,patient
422,0,0,6,0.956,0.375,patient
422,0,1,6,1.456,0.294,patient
422,0,0,6,1.211,0.45,patient
422,0,0,6,1.381,0.355,patient
422,1,0,6,1.251,0.285,patient
422,1,1,6,0.941,0.394,patient
422,1,1,6,0.902,0.39,patient
422,1,1,6,1.001,0.39,patient
422,0,0,6,1.216,0.275,patient
422,1,0,6,2.391,0.245,patient
422,1,0,6,0.911,0.24,patient
422,0,0,6,1.136,0.23,patient
422,1,1,6,1.245,0.34,patient
422,0,0,6,0.935,0.27,patient
422,0,1,6,0.906,0.341,patient
422,0,1,6,1.491,0.275,patient
422,1,1,6,0.981,0.265,patient
422,1,1,6,1.131,0.255,patient
422,0,0,6,1.381,0.33,patient
422,0,0,6,1.246,0.32,patient
422,1,1,6,0.881,0.33,patient
422,0,0,6,1.146,0.28,patient
422,1,1,6,0.981,0.334,patient
422,1,1,6,0.991,0.28,patient
422,0,0,6,0.776,0.35,patient
422,1,1,6,0.926,0.32,patient
422,1,1,6,1.011,0.298,patient
422,1,1,6,0.876,0.325,patient
422,1,0,6,1.706,0.289,patient
422,1,0,6,1.246,0.204,patient
422,1,1,6,1,0.339,patient
422,1,1,6,1.126,0.304,patient
422,1,1,6,1.02,0.351,patient
422,1,1,6,1.391,0.363,patient
422,0,0,6,1.076,0.27,patient
422,0,1,6,2.346,0.27,patient
422,0,0,6,1.241,0.265,patient
422,1,0,6,0.864,0.285,patient
422,0,1,6,0.871,0.365,patient
422,1,1,6,1.305,0.33,patient
422,1,0,6,1.046,0.31,patient
422,0,0,6,0.932,0.315,patient
422,1,1,6,0.723,0.3,patient
422,0,1,6,1.571,0.33,patient
422,1,1,6,0.88,0.315,patient
422,1,1,6,1.031,0.304,patient
422,1,1,6,0.936,0.235,patient
422,1,1,6,0.866,0.31,patient
422,1,1,6,0.92,0.34,patient
422,0,0,6,0.645,0.284,patient
422,1,1,6,2.227,0.4,patient
422,1,1,6,1.911,0.344,patient
422,1,1,6,0.915,0.52,patient
422,0,0,6,0.8,0.38,patient
422,0,0,6,1.111,0.305,patient
422,1,0,6,1.061,0.255,patient
422,0,1,6,0.926,0.41,patient
422,0,0,6,1.035,0.295,patient
422,1,1,6,0.806,0.465,patient
422,0,0,6,1.017,0.35,patient
422,1,1,6,0.92,0.425,patient
422,0,0,6,1.495,0.344,patient
422,1,1,6,0.911,0.425,patient
422,0,1,6,2.15,0.365,patient
422,0,1,6,0.98,0.375,patient
422,0,1,6,1.101,0.42,patient
422,0,0,6,1.164,0.35,patient
422,0,1,6,1.127,0.365,patient
422,1,1,6,0.905,0.375,patient
422,0,0,6,1.011,0.315,patient
422,1,0,6,0.828,0.315,patient
422,0,1,6,1.441,0.37,patient
422,0,1,6,1.755,0.359,patient
422,1,1,6,1.561,0.325,patient
422,1,1,6,1.181,0.245,patient
422,0,0,6,1.127,0.285,patient
422,0,0,6,0.789,0.23,patient
422,0,0,6,1.01,0.275,patient
422,0,1,6,1.17,0.315,patient
422,0,0,6,1.145,0.32,patient
422,1,1,6,1.009,0.314,patient
422,0,0,6,0.91,0.275,patient
422,1,1,6,0.858,0.365,patient
422,1,0,6,0.9,0.315,patient
422,0,1,6,0.91,0.365,patient
422,1,0,6,3.621,0.315,patient
422,0,0,6,1.48,0.304,patient
422,0,0,6,1.21,0.27,patient
422,0,0,6,0.86,0.26,patient
422,0,0,6,1.279,0.238,patient
422,0,0,6,0.91,0.214,patient
422,1,1,6,1.091,0.33,patient
422,0,1,6,0.91,0.38,patient
422,1,1,6,0.68,0.32,patient
422,0,1,6,0.77,0.325,patient
422,0,1,6,1.185,0.34,patient
422,1,0,6,1.405,0.355,patient
422,0,0,6,1.12,0.328,patient
422,1,1,6,1.059,0.414,patient
422,0,1,6,0.85,0.325,patient
422,1,1,6,0.855,0.448,patient
422,1,0,6,2.086,0.28,patient
422,1,1,6,1.045,0.294,patient
422,0,0,6,0.942,0.335,patient
422,0,0,6,1.47,0.245,patient
422,1,0,6,1.12,0.25,patient
422,0,1,6,1.175,0.39,patient
422,0,0,6,1.25,0.435,patient
422,1,1,6,1.385,0.449,patient
422,0,0,6,1.485,0.296,patient
422,0,0,6,1.16,0.27,patient
422,0,1,6,1.31,1.409,patient
422,0,0,6,0.964,0.34,patient
422,0,0,6,1.005,0.405,patient
422,1,1,6,1.062,0.395,patient
422,1,1,6,0.93,0.405,patient
422,1,1,6,0.955,0.375,patient
422,0,0,6,1.484,0.35,patient
422,1,0,6,0.911,0.39,patient
422,0,1,6,0.83,0.36,patient
422,1,1,6,1.055,0.525,patient
422,0,1,6,1.2,0.38,patient
422,1,1,6,0.912,0.375,patient
422,0,0,6,1.145,0.25,patient
422,1,1,6,1.064,0.38,patient
422,1,1,6,0.819,0.4,patient
423,1,1,1,5.061,9.875,patient
423,1,1,6,7.149,1.43,patient
423,1,0,2,5.322,1.464,patient
423,0,1,5,4.198,2.179,patient
423,0,1,6,2.181,2.02,patient
423,1,1,6,1.297,0.872,patient
423,0,1,6,2.511,0.398,patient
423,1,1,6,1.578,0.391,patient
423,1,1,5,2.913,1.017,patient
423,0,1,5,1.308,0.855,patient
423,1,1,4,1.185,1.077,patient
423,1,1,4,4.652,1.639,patient
423,1,1,3,2.168,2.967,patient
423,1,0,3,2.661,2.326,patient
423,0,0,6,3.665,1.26,patient
423,1,1,2,6.224,2.128,patient
423,1,1,2,4.725,0.937,patient
423,1,1,5,2.138,1.19,patient
423,1,1,6,2.132,0.939,patient
423,1,1,6,1.829,0.534,patient
423,1,1,4,6.088,1.462,patient
423,0,0,4,2.031,1.865,patient
423,0,1,4,7.467,1.938,patient
423,0,1,2,2.21,1.367,patient
423,1,0,6,2.053,1.172,patient
423,1,1,6,1.77,1.131,patient
423,0,0,6,1.216,0.839,patient
423,1,1,4,10.7,1.593,patient
423,0,1,2,2.411,1.077,patient
423,1,1,4,2.724,0.825,patient
423,1,1,3,3.643,1.463,patient
